Category,File,JSON_dB,WAV_dB,ΔdB
이륜차경적,2.이륜자동차_82929_1.wav,78,74.06,3.94
이륜차경적,2.이륜자동차_82930_1.wav,74,74.14,0.14
이륜차경적,2.이륜자동차_82932_1.wav,117,76.6,40.4
이륜차경적,2.이륜자동차_82934_1.wav,73,71.25,1.75
이륜차경적,2.이륜자동차_82935_1.wav,69,70.91,1.91
이륜차경적,2.이륜자동차_82936_1.wav,73,69.09,3.91
이륜차경적,2.이륜자동차_82937_1.wav,74,70.17,3.83
이륜차경적,2.이륜자동차_82938_1.wav,74,64.32,9.68
이륜차경적,2.이륜자동차_82939_1.wav,71,71.07,0.07
이륜차경적,2.이륜자동차_82941_1.wav,68,68.54,0.54
이륜차경적,2.이륜자동차_82942_1.wav,70,68.23,1.77
이륜차경적,2.이륜자동차_82944_1.wav,95,76.56,18.44
이륜차경적,2.이륜자동차_82945_1.wav,98,77.12,20.88
이륜차경적,2.이륜자동차_82946_1.wav,87,76.16,10.84
이륜차경적,2.이륜자동차_82948_1.wav,80,75.61,4.39
이륜차경적,2.이륜자동차_82949_1.wav,96,76.02,19.98
이륜차경적,2.이륜자동차_82950_1.wav,80,75.96,4.04
이륜차경적,2.이륜자동차_82951_1.wav,70,68.39,1.61
이륜차경적,2.이륜자동차_82952_1.wav,72,69.33,2.67
이륜차경적,2.이륜자동차_82953_1.wav,79,72.28,6.72
이륜차경적,2.이륜자동차_82954_1.wav,75,72.16,2.84
이륜차경적,2.이륜자동차_82955_1.wav,72,70.71,1.29
이륜차경적,2.이륜자동차_82956_1.wav,81,72.44,8.56
이륜차경적,2.이륜자동차_82957_1.wav,68,69.57,1.57
이륜차경적,2.이륜자동차_82958_1.wav,69,71.23,2.23
이륜차경적,2.이륜자동차_82959_1.wav,69,69.94,0.94
이륜차경적,2.이륜자동차_82960_1.wav,94,75.7,18.3
이륜차경적,2.이륜자동차_82962_1.wav,74,68.14,5.86
이륜차경적,2.이륜자동차_82963_1.wav,72,68.87,3.13
이륜차경적,2.이륜자동차_82964_1.wav,100,76.49,23.51
이륜차경적,2.이륜자동차_82966_1.wav,124,82.16,41.84
이륜차경적,2.이륜자동차_82968_1.wav,130,78.38,51.62
이륜차경적,2.이륜자동차_82969_1.wav,128,78.21,49.79
이륜차경적,2.이륜자동차_82971_1.wav,76,73.47,2.53
이륜차경적,2.이륜자동차_82972_1.wav,71,70.72,0.28
이륜차경적,2.이륜자동차_82973_1.wav,72,68.36,3.64
이륜차경적,2.이륜자동차_82974_1.wav,69,66.62,2.38
이륜차경적,2.이륜자동차_82975_1.wav,69,66.4,2.6
이륜차경적,2.이륜자동차_82976_1.wav,72,66.65,5.35
이륜차경적,2.이륜자동차_82977_1.wav,72,62.28,9.72
이륜차경적,2.이륜자동차_82978_1.wav,69,63.13,5.87
이륜차경적,2.이륜자동차_82979_1.wav,74,64.03,9.97
이륜차경적,2.이륜자동차_82980_1.wav,72,64.67,7.33
이륜차경적,2.이륜자동차_82981_1.wav,69,62.74,6.26
이륜차경적,2.이륜자동차_82982_1.wav,98,76.6,21.4
이륜차경적,2.이륜자동차_82983_1.wav,71,73.39,2.39
이륜차경적,2.이륜자동차_82984_1.wav,73,72.22,0.78
이륜차경적,2.이륜자동차_82985_1.wav,68,71.78,3.78
이륜차경적,2.이륜자동차_82986_1.wav,111,79.37,31.63
이륜차경적,2.이륜자동차_82988_1.wav,113,79.75,33.25
이륜차경적,2.이륜자동차_82989_1.wav,111,81.13,29.87
이륜차경적,2.이륜자동차_82990_1.wav,110,79.19,30.81
이륜차경적,2.이륜자동차_82991_1.wav,130,77.51,52.49
이륜차경적,2.이륜자동차_82992_1.wav,74,72.36,1.64
이륜차경적,2.이륜자동차_82993_1.wav,71,73.17,2.17
이륜차경적,2.이륜자동차_82994_1.wav,72,72.51,0.51
이륜차경적,2.이륜자동차_82995_1.wav,73,68.92,4.08
이륜차경적,2.이륜자동차_82996_1.wav,74,67.94,6.06
이륜차경적,2.이륜자동차_82998_1.wav,71,68.32,2.68
이륜차경적,2.이륜자동차_82999_1.wav,73,69.54,3.46
이륜차경적,2.이륜자동차_83001_1.wav,75,63.05,11.95
이륜차경적,2.이륜자동차_83002_1.wav,70,63.07,6.93
이륜차경적,2.이륜자동차_83003_1.wav,72,69.99,2.01
이륜차경적,2.이륜자동차_83005_1.wav,68,66.44,1.56
이륜차경적,2.이륜자동차_83006_1.wav,75,66.85,8.15
이륜차경적,2.이륜자동차_83008_1.wav,69,63.87,5.13
이륜차경적,2.이륜자동차_83009_1.wav,71,63.08,7.92
이륜차경적,2.이륜자동차_83010_1.wav,71,62.36,8.64
이륜차경적,2.이륜자동차_83011_1.wav,70,63.07,6.93
이륜차경적,2.이륜자동차_83012_1.wav,71,65.29,5.71
이륜차경적,2.이륜자동차_83013_1.wav,75,64.61,10.39
이륜차경적,2.이륜자동차_83014_1.wav,74,67.19,6.81
이륜차경적,2.이륜자동차_83015_1.wav,87,75.13,11.87
이륜차경적,2.이륜자동차_83017_1.wav,73,68.27,4.73
이륜차경적,2.이륜자동차_83018_1.wav,71,65.79,5.21
이륜차경적,2.이륜자동차_83019_1.wav,86,76.57,9.43
이륜차경적,2.이륜자동차_83020_1.wav,76,73.25,2.75
이륜차경적,2.이륜자동차_83021_1.wav,80,74.22,5.78
이륜차경적,2.이륜자동차_83022_1.wav,73,71.88,1.12
이륜차경적,2.이륜자동차_83024_1.wav,113,78.99,34.01
이륜차경적,2.이륜자동차_83025_1.wav,75,72.43,2.57
이륜차경적,2.이륜자동차_83026_1.wav,99,73.72,25.28
이륜차경적,2.이륜자동차_83027_1.wav,111,79.29,31.71
이륜차경적,2.이륜자동차_83029_1.wav,81,72.93,8.07
이륜차경적,2.이륜자동차_83032_1.wav,75,69.77,5.23
이륜차경적,2.이륜자동차_83033_1.wav,92,76.07,15.93
이륜차경적,2.이륜자동차_83034_1.wav,87,75.55,11.45
이륜차경적,2.이륜자동차_83035_1.wav,69,71.49,2.49
이륜차경적,2.이륜자동차_83037_1.wav,91,74.68,16.32
이륜차경적,2.이륜자동차_83038_1.wav,92,75.24,16.76
이륜차경적,2.이륜자동차_83039_1.wav,105,77.18,27.82
이륜차경적,2.이륜자동차_83040_1.wav,113,75.13,37.87
이륜차경적,2.이륜자동차_83041_1.wav,127,75.85,51.15
이륜차경적,2.이륜자동차_83042_1.wav,81,73.6,7.4
이륜차경적,2.이륜자동차_83043_1.wav,84,75.1,8.9
이륜차경적,2.이륜자동차_83044_1.wav,91,75.75,15.25
이륜차경적,2.이륜자동차_83045_1.wav,90,75.42,14.58
이륜차경적,2.이륜자동차_83046_1.wav,74,71.03,2.97
이륜차경적,2.이륜자동차_83047_1.wav,97,75.36,21.64
이륜차경적,2.이륜자동차_83048_1.wav,111,76.79,34.21
이륜차경적,2.이륜자동차_83049_1.wav,95,75.62,19.38
이륜차경적,2.이륜자동차_83050_1.wav,114,76.34,37.66
이륜차경적,2.이륜자동차_83052_1.wav,124,77.19,46.81
이륜차경적,2.이륜자동차_83053_1.wav,69,71.9,2.9
이륜차경적,2.이륜자동차_83055_1.wav,68,71.45,3.45
이륜차경적,2.이륜자동차_83056_1.wav,69,72.28,3.28
이륜차경적,2.이륜자동차_83057_1.wav,68,71.19,3.19
이륜차경적,2.이륜자동차_83058_1.wav,74,71.58,2.42
이륜차경적,2.이륜자동차_83059_1.wav,69,71.1,2.1
이륜차경적,2.이륜자동차_83060_1.wav,69,72.36,3.36
이륜차경적,2.이륜자동차_83061_1.wav,72,71.83,0.17
이륜차경적,2.이륜자동차_83062_1.wav,68,71.09,3.09
이륜차경적,2.이륜자동차_83063_1.wav,83,76.03,6.97
이륜차경적,2.이륜자동차_83064_1.wav,70,71.93,1.93
이륜차경적,2.이륜자동차_83065_1.wav,75,73.02,1.98
이륜차경적,2.이륜자동차_83066_1.wav,69,71.42,2.42
이륜차경적,2.이륜자동차_83067_1.wav,88,71.84,16.16
이륜차경적,2.이륜자동차_83068_1.wav,74,73.78,0.22
이륜차경적,2.이륜자동차_83069_1.wav,77,71.69,5.31
이륜차경적,2.이륜자동차_83070_1.wav,73,68.45,4.55
이륜차경적,2.이륜자동차_83071_1.wav,74,71.37,2.63
이륜차경적,2.이륜자동차_83072_1.wav,74,70.3,3.7
이륜차경적,2.이륜자동차_83075_1.wav,70,71.84,1.84
이륜차경적,2.이륜자동차_83076_1.wav,73,74.3,1.3
이륜차경적,2.이륜자동차_83077_1.wav,73,71.8,1.2
이륜차경적,2.이륜자동차_83080_1.wav,87,74.71,12.29
이륜차경적,2.이륜자동차_83081_1.wav,84,74.96,9.04
이륜차경적,2.이륜자동차_83083_1.wav,68,60.02,7.98
이륜차경적,2.이륜자동차_83084_1.wav,72,65.5,6.5
이륜차경적,2.이륜자동차_83085_1.wav,69,65.48,3.52
이륜차경적,2.이륜자동차_83087_1.wav,69,65.3,3.7
이륜차경적,2.이륜자동차_83088_1.wav,75,65.76,9.24
이륜차경적,2.이륜자동차_83089_1.wav,74,70.37,3.63
이륜차경적,2.이륜자동차_83090_1.wav,68,67.67,0.33
이륜차경적,2.이륜자동차_83091_1.wav,70,66.19,3.81
이륜차경적,2.이륜자동차_83092_1.wav,74,65.5,8.5
이륜차경적,2.이륜자동차_83094_1.wav,71,61.7,9.3
이륜차경적,2.이륜자동차_83096_1.wav,70,66.82,3.18
이륜차경적,2.이륜자동차_83097_1.wav,70,67.49,2.51
이륜차경적,2.이륜자동차_83098_1.wav,69,65.76,3.24
이륜차경적,2.이륜자동차_83099_1.wav,74,65.63,8.37
이륜차경적,2.이륜자동차_83100_1.wav,73,66.51,6.49
이륜차경적,2.이륜자동차_83102_1.wav,75,66.21,8.79
이륜차경적,2.이륜자동차_83103_1.wav,74,68.79,5.21
이륜차경적,2.이륜자동차_83104_1.wav,71,68.32,2.68
이륜차경적,2.이륜자동차_83105_1.wav,73,57.91,15.09
이륜차경적,2.이륜자동차_83106_1.wav,74,67.46,6.54
이륜차경적,2.이륜자동차_83107_1.wav,68,69.72,1.72
이륜차경적,2.이륜자동차_83108_1.wav,68,66.98,1.02
이륜차경적,2.이륜자동차_83110_1.wav,72,68.78,3.22
이륜차경적,2.이륜자동차_83111_1.wav,73,68.66,4.34
이륜차경적,2.이륜자동차_83113_1.wav,73,67.83,5.17
이륜차경적,2.이륜자동차_83114_1.wav,69,68.94,0.06
이륜차경적,2.이륜자동차_83115_1.wav,69,68.69,0.31
이륜차경적,2.이륜자동차_83116_1.wav,73,62.9,10.1
이륜차경적,2.이륜자동차_83117_1.wav,72,69.95,2.05
이륜차경적,2.이륜자동차_83118_1.wav,75,66.03,8.97
이륜차경적,2.이륜자동차_83119_1.wav,74,67.53,6.47
이륜차경적,2.이륜자동차_83120_1.wav,69,68.11,0.89
이륜차경적,2.이륜자동차_83121_1.wav,72,68.1,3.9
이륜차경적,2.이륜자동차_83122_1.wav,72,68.49,3.51
이륜차경적,2.이륜자동차_83123_1.wav,69,69.53,0.53
이륜차경적,2.이륜자동차_83124_1.wav,71,68.68,2.32
이륜차경적,2.이륜자동차_83125_1.wav,69,67.67,1.33
이륜차경적,2.이륜자동차_83126_1.wav,68,66.87,1.13
이륜차경적,2.이륜자동차_83127_1.wav,70,62.1,7.9
이륜차경적,2.이륜자동차_83128_1.wav,72,66.73,5.27
이륜차경적,2.이륜자동차_83129_1.wav,71,68.28,2.72
이륜차경적,2.이륜자동차_83130_1.wav,75,69.51,5.49
이륜차경적,2.이륜자동차_83131_1.wav,68,68.04,0.04
이륜차경적,2.이륜자동차_83132_1.wav,68,67.72,0.28
이륜차경적,2.이륜자동차_83134_1.wav,73,68.44,4.56
이륜차경적,2.이륜자동차_83135_1.wav,73,68.33,4.67
이륜차경적,2.이륜자동차_83136_1.wav,69,66.52,2.48
이륜차경적,2.이륜자동차_83137_1.wav,73,69.76,3.24
이륜차경적,2.이륜자동차_83138_1.wav,75,61.3,13.7
이륜차경적,2.이륜자동차_83139_1.wav,68,67.97,0.03
이륜차경적,2.이륜자동차_83140_1.wav,73,65.82,7.18
이륜차경적,2.이륜자동차_83143_1.wav,68,67.83,0.17
이륜차경적,2.이륜자동차_83144_1.wav,69,67.11,1.89
이륜차경적,2.이륜자동차_83145_1.wav,68,66.29,1.71
이륜차경적,2.이륜자동차_83146_1.wav,74,67.73,6.27
이륜차경적,2.이륜자동차_83147_1.wav,75,67.07,7.93
이륜차경적,2.이륜자동차_83148_1.wav,69,67.75,1.25
이륜차경적,2.이륜자동차_83149_1.wav,74,59.73,14.27
이륜차경적,2.이륜자동차_83151_1.wav,70,68.71,1.29
이륜차경적,2.이륜자동차_83152_1.wav,75,69.14,5.86
이륜차경적,2.이륜자동차_83153_1.wav,68,69.1,1.1
이륜차경적,2.이륜자동차_83154_1.wav,73,67.87,5.13
이륜차경적,2.이륜자동차_83155_1.wav,72,65.6,6.4
이륜차경적,2.이륜자동차_83156_1.wav,75,68.2,6.8
이륜차경적,2.이륜자동차_83157_1.wav,72,65.94,6.06
이륜차경적,2.이륜자동차_83158_1.wav,74,65.92,8.08
이륜차경적,2.이륜자동차_83159_1.wav,70,66.79,3.21
이륜차경적,2.이륜자동차_83160_1.wav,75,59.95,15.05
이륜차경적,2.이륜자동차_83161_1.wav,70,66.03,3.97
이륜차경적,2.이륜자동차_83162_1.wav,72,66.88,5.12
이륜차경적,2.이륜자동차_83164_1.wav,75,66.1,8.9
이륜차경적,2.이륜자동차_83165_1.wav,68,66.43,1.57
이륜차경적,2.이륜자동차_83167_1.wav,71,65.4,5.6
이륜차경적,2.이륜자동차_83168_1.wav,68,65.92,2.08
이륜차경적,2.이륜자동차_83169_1.wav,68,63.96,4.04
이륜차경적,2.이륜자동차_83170_1.wav,68,64.6,3.4
이륜차경적,2.이륜자동차_83172_1.wav,69,64.86,4.14
이륜차경적,2.이륜자동차_83173_1.wav,75,64.98,10.02
이륜차경적,2.이륜자동차_83175_1.wav,72,65.82,6.18
이륜차경적,2.이륜자동차_83176_1.wav,71,65.25,5.75
이륜차경적,2.이륜자동차_83177_1.wav,71,65.92,5.08
이륜차경적,2.이륜자동차_83178_1.wav,74,67.19,6.81
이륜차경적,2.이륜자동차_83179_1.wav,72,63.77,8.23
이륜차경적,2.이륜자동차_83180_1.wav,71,66.15,4.85
이륜차경적,2.이륜자동차_83181_1.wav,72,65.28,6.72
이륜차경적,2.이륜자동차_83182_1.wav,71,59.95,11.05
이륜차경적,2.이륜자동차_83184_1.wav,68,63.98,4.02
이륜차경적,2.이륜자동차_83185_1.wav,70,69.03,0.97
이륜차경적,2.이륜자동차_83186_1.wav,69,69.61,0.61
이륜차경적,2.이륜자동차_83188_1.wav,68,69.85,1.85
이륜차경적,2.이륜자동차_83189_1.wav,69,69.96,0.96
이륜차경적,2.이륜자동차_83190_1.wav,72,70.01,1.99
이륜차경적,2.이륜자동차_83194_1.wav,69,59.14,9.86
이륜차경적,2.이륜자동차_83196_1.wav,71,68.07,2.93
이륜차경적,2.이륜자동차_83197_1.wav,75,70.93,4.07
이륜차경적,2.이륜자동차_83199_1.wav,71,70.67,0.33
이륜차경적,2.이륜자동차_83200_1.wav,72,72.3,0.3
이륜차경적,2.이륜자동차_83201_1.wav,73,72.3,0.7
이륜차경적,2.이륜자동차_83202_1.wav,70,72.68,2.68
이륜차경적,2.이륜자동차_83204_1.wav,73,72.04,0.96
이륜차경적,2.이륜자동차_83205_1.wav,72,57.75,14.25
이륜차경적,2.이륜자동차_83208_1.wav,73,66.51,6.49
이륜차경적,2.이륜자동차_83209_1.wav,68,72.5,4.5
이륜차경적,2.이륜자동차_83210_1.wav,71,73.42,2.42
이륜차경적,2.이륜자동차_83211_1.wav,72,72.67,0.67
이륜차경적,2.이륜자동차_83212_1.wav,71,72.55,1.55
이륜차경적,2.이륜자동차_83213_1.wav,68,72.77,4.77
이륜차경적,2.이륜자동차_83214_1.wav,70,73.28,3.28
이륜차경적,2.이륜자동차_83215_1.wav,73,72.64,0.36
이륜차경적,2.이륜자동차_83217_1.wav,73,73.03,0.03
이륜차경적,2.이륜자동차_83218_1.wav,71,73.31,2.31
이륜차경적,2.이륜자동차_83219_1.wav,71,73.58,2.58
이륜차경적,2.이륜자동차_83221_1.wav,68,72.96,4.96
이륜차경적,2.이륜자동차_83222_1.wav,70,73.97,3.97
이륜차경적,2.이륜자동차_83223_1.wav,74,73.29,0.71
이륜차경적,2.이륜자동차_83224_1.wav,68,72.66,4.66
이륜차경적,2.이륜자동차_83225_1.wav,72,72.38,0.38
이륜차경적,2.이륜자동차_83226_1.wav,74,71.87,2.13
이륜차경적,2.이륜자동차_83227_1.wav,70,59.55,10.45
이륜차경적,2.이륜자동차_83228_1.wav,74,72.59,1.41
이륜차경적,2.이륜자동차_83229_1.wav,72,72.76,0.76
이륜차경적,2.이륜자동차_83230_1.wav,73,73.71,0.71
이륜차경적,2.이륜자동차_83231_1.wav,73,72.58,0.42
이륜차경적,2.이륜자동차_83232_1.wav,75,65.51,9.49
이륜차경적,2.이륜자동차_83233_1.wav,73,71.93,1.07
이륜차경적,2.이륜자동차_83234_1.wav,68,72.03,4.03
이륜차경적,2.이륜자동차_83235_1.wav,69,71.35,2.35
이륜차경적,2.이륜자동차_83236_1.wav,76,72.84,3.16
이륜차경적,2.이륜자동차_83237_1.wav,76,73.08,2.92
이륜차경적,2.이륜자동차_83238_1.wav,75,59.4,15.6
이륜차경적,2.이륜자동차_83239_1.wav,73,72.87,0.13
이륜차경적,2.이륜자동차_83241_1.wav,81,73.75,7.25
이륜차경적,2.이륜자동차_83242_1.wav,77,73.55,3.45
이륜차경적,2.이륜자동차_83243_1.wav,77,73.88,3.12
이륜차경적,2.이륜자동차_83244_1.wav,71,61.91,9.09
이륜차경적,2.이륜자동차_83246_1.wav,69,73.19,4.19
이륜차경적,2.이륜자동차_83247_1.wav,68,72.68,4.68
이륜차경적,2.이륜자동차_83248_1.wav,73,72.87,0.13
이륜차경적,2.이륜자동차_83250_1.wav,68,72.96,4.96
이륜차경적,2.이륜자동차_83251_1.wav,68,72.21,4.21
이륜차경적,2.이륜자동차_83252_1.wav,88,73.8,14.2
이륜차경적,2.이륜자동차_83253_1.wav,69,71.9,2.9
이륜차경적,2.이륜자동차_83254_1.wav,70,71.85,1.85
이륜차경적,2.이륜자동차_83256_1.wav,72,65.6,6.4
이륜차경적,2.이륜자동차_83257_1.wav,73,72.58,0.42
이륜차경적,2.이륜자동차_83259_1.wav,75,71.59,3.41
이륜차경적,2.이륜자동차_83260_1.wav,68,57.58,10.42
이륜차경적,2.이륜자동차_83261_1.wav,69,73.87,4.87
이륜차경적,2.이륜자동차_83262_1.wav,69,73.06,4.06
이륜차경적,2.이륜자동차_83263_1.wav,80,74.21,5.79
이륜차경적,2.이륜자동차_83264_1.wav,71,73.8,2.8
이륜차경적,2.이륜자동차_83265_1.wav,83,74.75,8.25
이륜차경적,2.이륜자동차_83266_1.wav,83,74.49,8.51
이륜차경적,2.이륜자동차_83268_1.wav,68,65.41,2.59
이륜차경적,2.이륜자동차_83269_1.wav,82,74.5,7.5
이륜차경적,2.이륜자동차_83270_1.wav,83,73.8,9.2
이륜차경적,2.이륜자동차_83271_1.wav,71,58.13,12.87
이륜차경적,2.이륜자동차_83272_1.wav,73,71.51,1.49
이륜차경적,2.이륜자동차_83274_1.wav,90,77.03,12.97
이륜차경적,2.이륜자동차_83275_1.wav,81,73.74,7.26
이륜차경적,2.이륜자동차_83276_1.wav,88,74.08,13.92
이륜차경적,2.이륜자동차_83277_1.wav,75,72.3,2.7
이륜차경적,2.이륜자동차_83279_1.wav,100,79.74,20.26
이륜차경적,2.이륜자동차_83280_1.wav,101,81.0,20.0
이륜차경적,2.이륜자동차_83281_1.wav,122,81.04,40.96
이륜차경적,2.이륜자동차_83282_1.wav,75,57.56,17.44
이륜차경적,2.이륜자동차_83283_1.wav,106,83.04,22.96
이륜차경적,2.이륜자동차_83284_1.wav,127,80.21,46.79
이륜차경적,2.이륜자동차_83285_1.wav,116,78.71,37.29
이륜차경적,2.이륜자동차_83286_1.wav,117,80.15,36.85
이륜차경적,2.이륜자동차_83287_1.wav,128,78.76,49.24
이륜차경적,2.이륜자동차_83289_1.wav,124,79.2,44.8
이륜차경적,2.이륜자동차_83290_1.wav,126,79.08,46.92
이륜차경적,2.이륜자동차_83291_1.wav,106,76.95,29.05
이륜차경적,2.이륜자동차_83293_1.wav,73,58.5,14.5
이륜차경적,2.이륜자동차_83294_1.wav,103,80.7,22.3
이륜차경적,2.이륜자동차_83295_1.wav,125,78.3,46.7
이륜차경적,2.이륜자동차_83297_1.wav,118,80.14,37.86
이륜차경적,2.이륜자동차_83298_1.wav,122,78.62,43.38
이륜차경적,2.이륜자동차_83300_1.wav,107,78.03,28.97
이륜차경적,2.이륜자동차_83301_1.wav,125,79.34,45.66
이륜차경적,2.이륜자동차_83302_1.wav,127,78.26,48.74
이륜차경적,2.이륜자동차_83303_1.wav,111,79.22,31.78
이륜차경적,2.이륜자동차_83304_1.wav,75,60.88,14.12
이륜차경적,2.이륜자동차_83306_1.wav,123,79.89,43.11
이륜차경적,2.이륜자동차_83307_1.wav,124,79.24,44.76
이륜차경적,2.이륜자동차_83308_1.wav,102,77.91,24.09
이륜차경적,2.이륜자동차_83309_1.wav,112,77.16,34.84
이륜차경적,2.이륜자동차_83310_1.wav,97,77.02,19.98
이륜차경적,2.이륜자동차_83311_1.wav,108,77.89,30.11
이륜차경적,2.이륜자동차_83312_1.wav,114,78.67,35.33
이륜차경적,2.이륜자동차_83313_1.wav,111,79.34,31.66
이륜차경적,2.이륜자동차_83314_1.wav,126,79.15,46.85
이륜차경적,2.이륜자동차_83316_1.wav,71,57.23,13.77
이륜차경적,2.이륜자동차_83317_1.wav,118,78.37,39.63
이륜차경적,2.이륜자동차_83318_1.wav,87,73.93,13.07
이륜차경적,2.이륜자동차_83319_1.wav,73,72.48,0.52
이륜차경적,2.이륜자동차_83320_1.wav,72,68.79,3.21
이륜차경적,2.이륜자동차_83321_1.wav,74,65.41,8.59
이륜차경적,2.이륜자동차_83322_1.wav,74,65.84,8.16
이륜차경적,2.이륜자동차_83323_1.wav,69,65.22,3.78
이륜차경적,2.이륜자동차_83324_1.wav,69,66.31,2.69
이륜차경적,2.이륜자동차_83325_1.wav,68,66.09,1.91
이륜차경적,2.이륜자동차_83326_1.wav,74,65.14,8.86
이륜차경적,2.이륜자동차_83327_1.wav,69,56.96,12.04
이륜차경적,2.이륜자동차_83328_1.wav,75,65.89,9.11
이륜차경적,2.이륜자동차_83329_1.wav,103,79.53,23.47
이륜차경적,2.이륜자동차_83330_1.wav,71,66.24,4.76
이륜차경적,2.이륜자동차_83331_1.wav,72,64.03,7.97
이륜차경적,2.이륜자동차_83332_1.wav,69,65.68,3.32
이륜차경적,2.이륜자동차_83333_1.wav,70,64.98,5.02
이륜차경적,2.이륜자동차_83335_1.wav,69,64.51,4.49
이륜차경적,2.이륜자동차_83336_1.wav,73,64.73,8.27
이륜차경적,2.이륜자동차_83339_1.wav,72,64.35,7.65
이륜차경적,2.이륜자동차_83340_1.wav,72,63.33,8.67
이륜차경적,2.이륜자동차_83341_1.wav,127,78.99,48.01
이륜차경적,2.이륜자동차_83342_1.wav,69,63.81,5.19
이륜차경적,2.이륜자동차_83343_1.wav,70,66.22,3.78
이륜차경적,2.이륜자동차_83344_1.wav,74,64.47,9.53
이륜차경적,2.이륜자동차_83345_1.wav,69,64.59,4.41
이륜차경적,2.이륜자동차_83347_1.wav,69,65.52,3.48
이륜차경적,2.이륜자동차_83348_1.wav,70,65.31,4.69
이륜차경적,2.이륜자동차_83349_1.wav,75,58.49,16.51
이륜차경적,2.이륜자동차_83350_1.wav,73,64.13,8.87
이륜차경적,2.이륜자동차_83351_1.wav,70,65.38,4.62
이륜차경적,2.이륜자동차_83352_1.wav,70,63.9,6.1
이륜차경적,2.이륜자동차_83353_1.wav,100,80.9,19.1
이륜차경적,2.이륜자동차_83354_1.wav,73,64.96,8.04
이륜차경적,2.이륜자동차_83355_1.wav,71,64.97,6.03
이륜차경적,2.이륜자동차_83356_1.wav,71,63.56,7.44
이륜차경적,2.이륜자동차_83357_1.wav,69,63.72,5.28
이륜차경적,2.이륜자동차_83358_1.wav,75,64.08,10.92
이륜차경적,2.이륜자동차_83359_1.wav,75,62.91,12.09
이륜차경적,2.이륜자동차_83360_1.wav,74,57.25,16.75
이륜차경적,2.이륜자동차_83361_1.wav,71,64.41,6.59
이륜차경적,2.이륜자동차_83362_1.wav,70,64.82,5.18
이륜차경적,2.이륜자동차_83363_1.wav,69,63.41,5.59
이륜차경적,2.이륜자동차_83364_1.wav,71,63.74,7.26
이륜차경적,2.이륜자동차_83367_1.wav,72,63.6,8.4
이륜차경적,2.이륜자동차_83368_1.wav,72,63.25,8.75
이륜차경적,2.이륜자동차_83369_1.wav,69,62.76,6.24
이륜차경적,2.이륜자동차_83370_1.wav,68,63.41,4.59
이륜차경적,2.이륜자동차_83372_1.wav,74,63.27,10.73
이륜차경적,2.이륜자동차_83373_1.wav,68,64.56,3.44
이륜차경적,2.이륜자동차_83374_1.wav,75,63.53,11.47
이륜차경적,2.이륜자동차_83375_1.wav,111,80.42,30.58
이륜차경적,2.이륜자동차_83376_1.wav,71,59.52,11.48
이륜차경적,2.이륜자동차_83377_1.wav,70,58.88,11.12
이륜차경적,2.이륜자동차_83378_1.wav,75,59.73,15.27
이륜차경적,2.이륜자동차_83379_1.wav,75,59.89,15.11
이륜차경적,2.이륜자동차_83380_1.wav,69,59.4,9.6
이륜차경적,2.이륜자동차_83381_1.wav,68,58.85,9.15
이륜차경적,2.이륜자동차_83382_1.wav,69,56.33,12.67
이륜차경적,2.이륜자동차_83383_1.wav,68,58.62,9.38
이륜차경적,2.이륜자동차_83384_1.wav,75,59.33,15.67
이륜차경적,2.이륜자동차_83386_1.wav,75,59.36,15.64
이륜차경적,2.이륜자동차_83387_1.wav,74,59.05,14.95
이륜차경적,2.이륜자동차_83388_1.wav,73,59.97,13.03
이륜차경적,2.이륜자동차_83389_1.wav,69,58.24,10.76
이륜차경적,2.이륜자동차_83390_1.wav,72,59.48,12.52
이륜차경적,2.이륜자동차_83391_1.wav,74,58.94,15.06
이륜차경적,2.이륜자동차_83392_1.wav,72,59.34,12.66
이륜차경적,2.이륜자동차_83393_1.wav,68,57.43,10.57
이륜차경적,2.이륜자동차_83394_1.wav,75,59.35,15.65
이륜차경적,2.이륜자동차_83396_1.wav,69,60.26,8.74
이륜차경적,2.이륜자동차_83397_1.wav,68,59.18,8.82
이륜차경적,2.이륜자동차_83398_1.wav,69,59.77,9.23
이륜차경적,2.이륜자동차_83399_1.wav,74,57.99,16.01
이륜차경적,2.이륜자동차_83400_1.wav,71,60.63,10.37
이륜차경적,2.이륜자동차_83401_1.wav,71,59.2,11.8
이륜차경적,2.이륜자동차_83402_1.wav,69,58.15,10.85
이륜차경적,2.이륜자동차_83403_1.wav,73,59.11,13.89
이륜차경적,2.이륜자동차_83404_1.wav,75,57.78,17.22
이륜차경적,2.이륜자동차_83405_1.wav,75,59.53,15.47
이륜차경적,2.이륜자동차_83406_1.wav,70,59.06,10.94
이륜차경적,2.이륜자동차_83407_1.wav,71,59.61,11.39
이륜차경적,2.이륜자동차_83408_1.wav,71,58.15,12.85
이륜차경적,2.이륜자동차_83409_1.wav,75,58.93,16.07
이륜차경적,2.이륜자동차_83410_1.wav,70,57.76,12.24
이륜차경적,2.이륜자동차_83411_1.wav,75,60.15,14.85
이륜차경적,2.이륜자동차_83412_1.wav,73,58.2,14.8
이륜차경적,2.이륜자동차_83413_1.wav,70,60.24,9.76
이륜차경적,2.이륜자동차_83414_1.wav,70,61.28,8.72
이륜차경적,2.이륜자동차_83415_1.wav,74,62.48,11.52
